687, 0, 3, 0, 1, 0, 0, 2, 0, 287
1, 581, 4, 4, 0, 1, 1, 543, 0, 0
4, 2, 802, 17, 2, 180, 3, 19, 1, 2
1, 2, 10, 983, 3, 3, 0, 7, 1, 0
1, 9, 0, 0, 798, 0, 171, 2, 0, 1
7, 0, 44, 18, 1, 810, 4, 2, 0, 6
219, 1, 1, 0, 1, 5, 729, 2, 0, 0
0, 6, 9, 5, 361, 0, 0, 643, 0, 4
7, 1, 0, 913, 0, 7, 9, 4, 21, 12
1, 409, 1, 11, 12, 2, 7, 8, 0, 558
