802, 0, 8, 1, 1, 0, 0, 1, 1, 166
1, 929, 7, 6, 0, 0, 1, 191, 0, 0
2, 1, 1000, 20, 0, 0, 1, 7, 0, 1
0, 0, 20, 987, 0, 0, 0, 3, 0, 0
2, 19, 0, 2, 780, 0, 173, 1, 0, 5
4, 1, 864, 20, 0, 1, 0, 1, 0, 1
372, 1, 10, 3, 1, 1, 568, 2, 0, 0
0, 14, 22, 9, 465, 0, 0, 511, 0, 7
1, 1, 11, 944, 0, 0, 3, 2, 8, 4
2, 377, 9, 19, 2, 0, 5, 4, 0, 591
