762, 0, 2, 1, 0, 1, 0, 1, 0, 213
1, 269, 3, 0, 0, 0, 1, 859, 2, 0
2, 2, 992, 1, 0, 19, 2, 7, 7, 0
1, 0, 7, 77, 0, 2, 0, 3, 920, 0
0, 4, 0, 0, 530, 0, 441, 1, 1, 5
4, 0, 25, 2, 0, 849, 0, 1, 10, 1
251, 1, 1, 0, 0, 1, 702, 1, 1, 0
0, 2, 8, 2, 75, 0, 0, 935, 2, 4
1, 0, 0, 59, 0, 3, 1, 0, 907, 3
1, 141, 1, 3, 2, 1, 4, 2, 5, 849
