766, 0, 1, 1, 0, 0, 0, 1, 0, 211
1, 983, 3, 0, 0, 0, 2, 141, 5, 0
3, 2, 974, 1, 1, 29, 2, 7, 13, 0
1, 0, 3, 41, 0, 4, 0, 3, 958, 0
0, 6, 0, 0, 605, 0, 370, 0, 1, 0
5, 0, 11, 1, 0, 854, 0, 1, 18, 2
208, 2, 1, 0, 0, 1, 745, 0, 1, 0
0, 5, 6, 2, 320, 0, 0, 688, 4, 3
1, 1, 0, 27, 0, 2, 1, 0, 941, 1
1, 430, 0, 1, 6, 0, 7, 1, 6, 557
