655, 0, 3, 0, 0, 1, 0, 1, 0, 320
1, 365, 4, 1, 0, 2, 1, 761, 0, 0
1, 2, 983, 3, 0, 36, 1, 5, 1, 0
0, 0, 10, 875, 0, 6, 0, 3, 116, 0
0, 5, 0, 1, 741, 0, 232, 0, 0, 3
3, 0, 27, 6, 0, 853, 0, 1, 1, 1
295, 1, 1, 0, 0, 2, 657, 1, 1, 0
0, 3, 9, 2, 149, 0, 0, 862, 0, 3
1, 0, 2, 384, 0, 6, 2, 0, 576, 3
1, 353, 1, 3, 4, 2, 4, 1, 1, 639
