828, 0, 2, 2, 1, 0, 0, 2, 0, 145
1, 658, 4, 4, 0, 1, 1, 466, 0, 0
6, 1, 973, 12, 2, 18, 3, 15, 1, 1
1, 0, 8, 990, 1, 4, 0, 4, 1, 1
0, 4, 0, 0, 777, 0, 192, 1, 0, 8
8, 1, 8, 19, 0, 846, 4, 1, 0, 5
147, 1, 1, 0, 0, 2, 806, 1, 0, 0
0, 5, 9, 4, 237, 0, 0, 768, 0, 5
5, 1, 0, 926, 0, 2, 9, 3, 17, 11
1, 110, 0, 10, 5, 2, 6, 5, 0, 870
