885, 0, 2, 3, 1, 0, 0, 1, 0, 88
1, 506, 5, 3, 0, 1, 1, 617, 1, 0
2, 2, 999, 10, 0, 9, 2, 6, 1, 1
1, 1, 9, 995, 0, 1, 0, 2, 0, 1
0, 10, 0, 1, 657, 0, 309, 2, 0, 3
5, 0, 29, 19, 0, 836, 0, 1, 0, 2
240, 1, 1, 2, 0, 4, 708, 2, 0, 0
0, 7, 12, 6, 142, 0, 0, 858, 0, 3
0, 0, 0, 948, 0, 2, 3, 1, 18, 2
1, 276, 1, 13, 3, 2, 6, 5, 0, 702
