844, 0, 2, 1, 0, 1, 0, 1, 0, 131
1, 436, 3, 0, 0, 1, 1, 688, 5, 0
2, 2, 995, 1, 1, 15, 2, 4, 10, 0
1, 0, 8, 28, 0, 2, 0, 1, 969, 1
0, 4, 0, 0, 326, 0, 645, 0, 1, 6
3, 0, 12, 2, 0, 862, 0, 1, 11, 1
384, 1, 1, 0, 0, 1, 568, 1, 2, 0
0, 3, 10, 0, 351, 0, 0, 652, 8, 4
0, 1, 0, 21, 0, 2, 1, 0, 947, 2
1, 141, 0, 2, 4, 4, 6, 1, 9, 841
