637, 0, 3, 1, 0, 1, 0, 1, 0, 337
1, 519, 3, 1, 0, 2, 1, 608, 0, 0
2, 2, 980, 3, 0, 36, 2, 5, 2, 0
1, 0, 7, 869, 0, 6, 0, 3, 124, 0
0, 6, 0, 1, 675, 0, 298, 0, 0, 2
3, 0, 27, 6, 0, 853, 0, 1, 1, 1
279, 1, 1, 0, 0, 1, 674, 1, 1, 0
0, 3, 9, 4, 142, 0, 0, 867, 0, 3
1, 2, 1, 385, 0, 4, 1, 0, 579, 1
1, 473, 1, 3, 3, 1, 4, 1, 1, 521
