878, 0, 1, 1, 0, 0, 0, 1, 0, 99
2, 1038, 5, 0, 0, 0, 1, 87, 2, 0
3, 2, 998, 0, 1, 14, 2, 4, 7, 1
1, 0, 8, 32, 0, 2, 0, 2, 964, 1
0, 6, 0, 0, 384, 0, 587, 0, 0, 5
6, 0, 46, 0, 0, 826, 0, 1, 11, 2
228, 1, 1, 0, 0, 0, 726, 1, 1, 0
0, 7, 8, 0, 168, 0, 0, 837, 4, 4
3, 0, 2, 19, 0, 2, 3, 0, 941, 4
1, 258, 1, 0, 3, 0, 6, 1, 4, 735
