873, 0, 2, 2, 1, 1, 0, 1, 1, 99
1, 923, 5, 3, 0, 1, 1, 200, 1, 0
2, 1, 991, 9, 0, 14, 3, 10, 1, 1
1, 1, 8, 992, 0, 4, 0, 3, 1, 0
0, 6, 0, 1, 742, 0, 230, 2, 0, 1
6, 0, 11, 18, 0, 855, 0, 1, 0, 1
226, 1, 1, 1, 0, 5, 723, 1, 0, 0
0, 9, 13, 6, 360, 0, 0, 637, 0, 3
1, 0, 2, 943, 0, 5, 4, 1, 16, 2
1, 291, 0, 14, 7, 3, 7, 3, 0, 683
